Title,Authors,Venue,Year,URL
Towards Robust Dense Retrieval via Local Ranking Alignment.,"Xuanang Chen, Jian Luo, Ben He, Le Sun 0001, Yingfei Sun",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/275
Mutual Distillation Learning Network for Trajectory-User Linking.,"Wei Chen, Shuzhe Li, Chao Huang 0001, Yanwei Yu, Yongguo Jiang, Junyu Dong",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/274
Bayesian Auctions with Efficient Queries (Extended Abstract).,"Jing Chen 0001, Bo Li 0037, Yingkai Li, Pinyan Lu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/795
Filtration-Enhanced Graph Transformation.,"Zijian Chen, Rong-Hua Li, Hongchao Qin, Huanzhong Duan, Yanxiong Lu, Qiangqiang Dai, Guoren Wang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/276
Personalized Federated Learning With a Graph.,"Fengwen Chen, Guodong Long, Zonghan Wu, Tianyi Zhou 0001, Jing Jiang 0002",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/357
DictBERT: Dictionary Description Knowledge Enhanced Language Model Pre-training via Contrastive Learning.,"Qianglong Chen, Feng-Lin Li, Guohai Xu, Ming Yan, Ji Zhang 0011, Yin Zhang 0006",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/567
Goal Consistency: An Effective Multi-Agent Cooperative Method for Multistage Tasks.,"Xinning Chen, Xuan Liu 0001, Shigeng Zhang, Bo Ding, Kenli Li 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/25
AutoAlign: Pixel-Instance Feature Aggregation for Multi-Modal 3D Object Detection.,"Zehui Chen, Zhenyu Li, Shiquan Zhang, Liangji Fang, Qinhong Jiang, Feng Zhao 0004, Bolei Zhou, Hang Zhao",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/116
DDDM: A Brain-Inspired Framework for Robust Classification.,"Xiyuan Chen, Xingyu Li, Yi Zhou, Tianming Yang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/397
Zero-Shot Logit Adjustment.,"Dubing Chen, Yuming Shen, Haofeng Zhang 0001, Philip H. S. Torr",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/114
Optimal Anonymous Independent Reward Scheme Design.,"Mengjing Chen, Pingzhong Tang, Zihe Wang 0001, Shenke Xiao, Xiwang Yang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/24
Unsupervised Multi-Modal Medical Image Registration via Discriminator-Free Image-to-Image Translation.,"Zekang Chen, Jia Wei, Rui Li 0002",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/117
Effective Graph Context Representation for Document-level Machine Translation.,"Kehai Chen, Muyun Yang, Masao Utiyama, Eiichiro Sumita, Rui Wang 0015, Min Zhang 0005",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/566
Multi-Tier Platform for Cognizing Massive Electroencephalogram.,"Zheng Chen 0012, Lingwei Zhu, Ziwei Yang 0002, Renyuan Zhang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/342
Subsequence-based Graph Routing Network for Capturing Multiple Risk Propagation Processes.,"Rui Cheng 0007, Qing Li 0005",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/529
CAT: Customized Adversarial Training for Improved Robustness.,"Minhao Cheng, Qi Lei, Pin-Yu Chen, Inderjit S. Dhillon, Cho-Jui Hsieh",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/95
Ancestral Instrument Method for Causal Inference without Complete Knowledge.,"Debo Cheng, Jiuyong Li, Lin Liu 0003, Jiji Zhang, Thuc Duy Le, Jixue Liu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/671
Robust Single Image Dehazing Based on Consistent and Contrast-Assisted Reconstruction.,"De Cheng, Yan Li, Dingwen Zhang, Nannan Wang 0001, Xinbo Gao 0001, Jiande Sun 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/119
Hybrid Learning System for Large-scale Medical Image Analysis.,"Zehua Cheng, Lianlong Wu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/824
Better Embedding and More Shots for Few-shot Learning.,"Ziqiu Chi, Zhe Wang 0002, Mengping Yang, Wei Guo, Xinlei Xu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/398
Heterogeneous Ensemble Knowledge Transfer for Training Large Models in Federated Learning.,"Yae Jee Cho, Andre Manoel, Gauri Joshi, Robert Sim, Dimitrios Dimitriadis",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/399
Two-Sided Matching over Social Networks.,"Sung-Ho Cho, Taiki Todo, Makoto Yokoo",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/27
Can We Find Neurons that Cause Unrealistic Images in Deep Generative Networks?,"Hwanil Choi, Wonjoon Chang, Jaesik Choi",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/400
Scalable Anytime Planning for Multi-Agent MDPs (Extended Abstract).,"Shushman Choudhury, Jayesh K. Gupta, Mykel J. Kochenderfer",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/735
Geometric Transformer for End-to-End Molecule Properties Prediction.,"Yoni Choukroun, Lior Wolf",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/401
A Formal Model for Multiagent Q-Learning Dynamics on Regular Graphs.,"Chen Chu, Yong Li, Jinzhuo Liu, Shuyue Hu, Xuelong Li 0001, Zhen Wang 0004",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/28
Towards Creativity Characterization of Generative Models via Group-Based Subset Scanning.,"Celia Cintas, Payel Das, Brian Quanz, Girmaw Abebe Tadesse, Skyler Speakman, Pin-Yu Chen",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/683
"Triformer: Triangular, Variable-Specific Attentions for Long Sequence Multivariate Time Series Forecasting.","Razvan-Gabriel Cirstea, Chenjuan Guo, Bin Yang 0002, Tung Kieu, Xuanyi Dong, Shirui Pan",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/277
A Framework for Categorising AI Evaluation Instruments.,"Anthony G. Cohn 0001, José Hernández-Orallo, Julius Sechang Mboli, Yael Moros-Daval, Zhiliang Xiang, Lexin Zhou",EBeM@IJCAI,2022,https://ceur-ws.org/Vol-3169/paper3.pdf
Learning Binary Classification Rules for Sequential Data.,"Marine Collery, Remy Kusters",STRL@IJCAI,2022,https://ceur-ws.org/Vol-3190/short1.pdf
Preserving Consistency in Multi-Issue Liquid Democracy.,"Rachael Colley, Umberto Grandi",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/29
On the Complexity of Enumerating Prime Implicants from Decision-DNNF Circuits.,"Alexis de Colnet, Pierre Marquis",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/358
Voting in Two-Crossing Elections.,"Andrei Constantinescu 0001, Roger Wattenhofer",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/30
"Overlapping Communities and Roles in Networks with Node Attributes: Probabilistic Graphical Modeling, Bayesian Formulation and Variational Inference (Extended Abstract).","Gianni Costa, Riccardo Ortale",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/796
Cognitive Aspects in Epistemic Logic L-DINF.,"Stefania Costantini, Andrea Formisano 0001, Valentina Pitoni",CAKR@IJCAI,2022,https://ceur-ws.org/Vol-3251/paper4.pdf
Shared Autonomy Systems with Stochastic Operator Models.,"Clarissa Costen, Marc Rigter, Bruno Lacerda, Nick Hawes",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/640
A Galois Framework for the Study of Analogical Classifiers.,"Miguel Couceiro, Erkko Lehtonen",IARML@IJCAI,2022,https://ceur-ws.org/Vol-3174/paper5.pdf
Interactive Reinforcement Learning for Symbolic Regression from Multi-Format Human-Preference Feedbacks.,"Laure Crochepierre, Lydia Boudjeloud-Assala, Vincent Barbesant",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/849
Multi-source Domain Adaptation Based on Data Selector with Soft Actor-Critic.,"Qiquan Cui, Xuanyu Jin, Weichen Dai 0001, Wanzeng Kong",HBAI@IJCAI,2022,https://doi.org/10.1007/978-981-19-8222-4_9
Empirical Bayesian Approaches for Robust Constraint-based Causal Discovery under Insufficient Data.,"Zijun Cui, Naiyu Yin, Yuru Wang, Qiang Ji",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/672
A norm optimisation approach to SDGs: tackling poverty by acting on discrimination.,"Georgina Curto, Nieves Montes, Carles Sierra, Nardine Osman 0001, Flavio Comim",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/726
KRAKEN: A Novel Semantic-Based Approach for Keyphrases Extraction.,Simone D&apos;Amico,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/825
Multi-Agent Intention Progression with Reward Machines.,"Michael Dann, Yuan Yao 0007, Natasha Alechina, Brian Logan 0001, John Thangarajah",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/31
On Quantifying Literals in Boolean Logic and its Applications to Explainable AI (Extended Abstract).,"Adnan Darwiche, Pierre Marquis",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/797
A Simple Framework for Cognitive Planning (poster).,"Jorge Luis Fernandez Davila, Dominique Longin, Emiliano Lorini, Frédéric Maris",CAKR@IJCAI,2022,https://ceur-ws.org/Vol-3251/paper7.pdf
"Evaluating Sports Analytics Models: Challenges, Approaches, and Lessons Learned.","Jesse Davis, Lotte Bransen, Laurens Devos, Wannes Meert, Pieter Robberechts, Jan Van Haaren, Maaike Van Roy",EBeM@IJCAI,2022,https://ceur-ws.org/Vol-3169/paper1.pdf
Multiband VAE: Latent Space Alignment for Knowledge Consolidation in Continual Learning.,"Kamil Deja, Pawel Wawrzynski, Wojciech Masarczyk, Daniel Marczak, Tomasz Trzcinski",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/402
Approval with Runoff.,"Théo Delemazure, Jérôme Lang, Jean-François Laslier, M. Remzi Sanver",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/33
Epistemic Logic of Likelihood and Belief.,"James P. Delgrande, Joshua Sack, Gerhard Lakemeyer, Maurice Pagnucco",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/360
Parameterized Complexity of Hotelling-Downs with Party Nominees.,"Argyrios Deligkas, Eduard Eiben, Tiger-Lily Goldsmith",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/35
The Complexity of Envy-Free Graph Cutting.,"Argyrios Deligkas, Eduard Eiben, Robert Ganian, Thekla Hamm, Sebastian Ordyniak",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/34
CADET: Calibrated Anomaly Detection for Mitigating Hardness Bias.,"Ailin Deng, Adam Goodge, Lang Yi Ang, Bryan Hooi",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/278
Interpretable AMR-Based Question Decomposition for Multi-hop Question Answering.,"Zhenyun Deng, Yonghua Zhu, Yang Chen, Michael Witbrock, Patricia Riddle",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/568
"3E-Solver: An Effortless, Easy-to-Update, and End-to-End Solver with Semi-Supervised Learning for Breaking Text-Based Captchas.","Xianwen Deng, Ruijie Zhao 0001, Yanhao Wang, Libo Chen 0001, Yijun Wang, Zhi Xue",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/530
Coherent Probabilistic Aggregate Queries on Long-horizon Forecasts.,"Prathamesh Deshpande, Sunita Sarawagi",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/404
Building a Visual Semantics Aware Object Hierarchy.,Xiaolei Diao,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/826
I²R-Net: Intra- and Inter-Human Relation Network for Multi-Person Pose Estimation.,"Yiwei Ding, Wenjin Deng, Yinglin Zheng, Pengfei Liu, Meihong Wang, Xuan Cheng, Jianmin Bao, Dong Chen 0003, Ming Zeng 0008",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/120
Taylor-Lagrange Neural Ordinary Differential Equations: Toward Fast Training and Evaluation of Neural ODEs.,"Franck Djeumou, Cyrus Neary, Eric Goubault, Sylvie Putot, Ufuk Topcu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/405
Online Approval Committee Elections.,"Virginie Do, Matthieu Hervouin, Jérôme Lang, Piotr Skowron 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/36
Art Creation with Multi-Conditional StyleGANs.,"Konstantin Dobler, Florian Hübscher, Jan Westphal, Alejandro Sierra Múnera, Gerard de Melo, Ralf Krestel",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/684
Neat and Scruffy: On Computational Generation and Interpretation of Spatial Descriptions (Abstract).,Simon Dobnik,STRL@IJCAI,2022,https://ceur-ws.org/Vol-3190/keynote3.pdf
LTL on Weighted Finite Traces: Formal Foundations and Algorithms.,"Carmine Dodaro, Valeria Fionda, Gianluigi Greco",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/361
On the Ordinal Invariance of Power Indices on Coalitional Games.,"Jean-Paul Doignon, Stefano Moretti 0001, Meltem Öztürk",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/37
Assessing Demographic Bias Transfer from Dataset to Model: A Case Study in Facial Expression Recognition.,"Iris Dominguez-Catena, Daniel Paternain, Mikel Galar",AISafety@IJCAI,2022,https://ceur-ws.org/Vol-3215/12.pdf
Region-Aware Metric Learning for Open World Semantic Segmentation via Meta-Channel Aggregation.,"Hexin Dong, Zifan Chen, Mingze Yuan, Yutong Xie 0004, Jie Zhao 0009, Fei Yu, Bin Dong 0001, Li Zhang 0047",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/121
MNet: Rethinking 2D/3D Networks for Anisotropic Medical Image Segmentation.,"Zhangfu Dong, Yuting He, Xiaoming Qi, Yang Chen 0008, Huazhong Shu, Jean-Louis Coatrieux, Guanyu Yang, Shuo Li 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/122
Residual Contrastive Learning for Image Reconstruction: Learning Transferable Representations from Noisy Images.,"Nanqing Dong, Matteo Maggioni, Yongxin Yang, Eduardo Pérez-Pellitero, Ales Leonardis, Steven McDonagh",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/406
Function-words Adaptively Enhanced Attention Networks for Few-Shot Inverse Relation Classification.,"Chunliu Dou, Shaojuan Wu, Xiaowang Zhang, Zhiyong Feng 0002, Kewen Wang 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/407
SVTR: Scene Text Recognition with a Single Visual Model.,"Yongkun Du, Zhineng Chen, Caiyan Jia, Xiaoting Yin, Tianlun Zheng, Chenxia Li, Yuning Du, Yu-Gang Jiang 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/124
A Survey of Vision-Language Pre-Trained Models.,"Yifan Du 0002, Zikang Liu, Junyi Li, Wayne Xin Zhao",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/762
ICGNet: Integration Context-based Reverse-Contour Guidance Network for Polyp Segmentation.,"Xiuquan Du, Xuebin Xu, Kunpeng Ma",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/123
PPT: Backdoor Attacks on Pre-trained Models via Poisoned Prompt Tuning.,"Wei Du, Yichun Zhao, Boqun Li, Gongshen Liu, Shilin Wang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/96
Learning Coated Adversarial Camouflages for Object Detectors.,"Yexin Duan, Jialin Chen, Xingyu Zhou 0002, Junhua Zou, Zhengyun He, Jin Zhang, Wu Zhang, Zhisong Pan",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/125
A Survey on Machine Learning Approaches for Modelling Intuitive Physics.,"Jiafei Duan, Arijit Dasgupta, Jason Fischer, Cheston Tan",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/763
DPSampler: Exact Weighted Sampling Using Dynamic Programming.,"Jeffrey M. Dudek, Aditya A. Shrotri, Moshe Y. Vardi",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/250
Towards Fast Finding Optimal Short Classifiers.,"Egor Dudyrev, Sergei O. Kuznetsov",FCA4AI@IJCAI,2022,https://ceur-ws.org/Vol-3233/paper3.pdf
Invasion Dynamics in the Biased Voter Process.,"Loke Durocher, Panagiotis Karras, Andreas Pavlogiannis, Josef Tkadlec",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/38
Forecasting Patient Outcomes in Kidney Exchange.,"Naveen Durvasula, Aravind Srinivasan, John P. Dickerson",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/701
"A Murder and Protests, the Capitol Riot, and the Chauvin Trial: Estimating Disparate News Media Stance.","Sujan Dutta, Beibei Li, Daniel S. Nagin, Ashiqur R. KhudaBukhsh",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/702
Efficient Resource Allocation with Secretive Agents.,"Soroush Ebadian, Rupert Freeman, Nisarg Shah 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/39
Explaining Soft-Goal Conflicts through Constraint Relaxations.,"Rebecca Eifler, Jeremy Frank, Jörg Hoffmann 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/641
Decomposition Methods for Solving Scheduling Problem Using Answer Set Programming.,Mohammed M. S. El-Kholany,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/827
Contests to Incentivize a Target Group.,"Edith Elkind, Abheek Ghosh, Paul W. Goldberg",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/40
Representation Matters: Characterisation and Impossibility Results for Interval Aggregation.,"Ulle Endriss, Arianna Novaro, Zoi Terzopoulou",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/41
A Multivariate Complexity Analysis of Qualitative Reasoning Problems.,"Leif Eriksson, Victor Lagerkvist",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/251
Robustness Testing of Machine Learning Families using Instance-Level IRT-Difficulty.,"Raül Fabra-Boluda, Cèsar Ferri, Fernando Martínez-Plumed, María José Ramírez-Quintana",EBeM@IJCAI,2022,https://ceur-ws.org/Vol-3169/paper6.pdf
Decentralized Autonomous Organizations and Multi-agent Systems for Artificial Intelligence Applications and Data Analysis.,Sante Dino Facchini,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/828
MetaER-TTE: An Adaptive Meta-learning Model for En Route Travel Time Estimation.,"Yu Fan, Jiajie Xu 0001, Rui Zhou 0001, Jianxin Li 0001, Kai Zheng 0001, Lu Chen 0008, Chengfei Liu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/281
D-DPCC: Deep Dynamic Point Cloud Compression via 3D Motion Prediction.,"Tingyu Fan, Linyao Gao, Yiling Xu, Zhu Li 0001, Dong Wang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/126
Private Semi-Supervised Federated Learning.,"Chenyou Fan, Junjie Hu 0003, Jianwei Huang 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/279
Multi-Vector Embedding on Networks with Taxonomies.,"Yue Fan, Xiuli Ma",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/408
Interactive Information Extraction by Semantic Information Graph.,"Siqi Fan 0001, Yequan Wang, Jing Li 0034, Zheng Zhang 0006, Shuo Shang, Peng Han 0005",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/569
Fixed-Budget Pure Exploration in Multinomial Logit Bandits.,Boli Fang,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/409
When Transfer Learning Meets Cross-City Urban Flow Prediction: Spatio-Temporal Adaptation Matters.,"Ziquan Fang, Dongen Wu, Lu Pan, Lu Chen 0001, Yunjun Gao",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/282
Abstract Argumentation Frameworks with Marginal Probabilities.,"Bettina Fazzinga, Sergio Flesca, Filippo Furfaro",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/362
Explainable Interpretation of Low-Level Process Traces via Abstract Argumentation.,"Bettina Fazzinga, Sergio Flesca, Filippo Furfaro, Luigi Pontieri",PMAI@IJCAI,2022,https://ceur-ws.org/Vol-3310/paper10.pdf
Revisiting the Evaluation of Deep Neural Networks for Pedestrian Detection.,"Patrick Feifel, Benedikt Franke, Arne P. Raulf, Friedhelm Schwenker, Frank Bonarens, Frank Köster",AISafety@IJCAI,2022,https://ceur-ws.org/Vol-3215/11.pdf
Reasoning and Verification with Data Petri Nets.,"Paolo Felli, Marco Montali, Sarah Winkler",PMAI@IJCAI,2022,https://ceur-ws.org/Vol-3310/paper8.pdf
A Survey on Dialogue Summarization: Recent Advances and New Frontiers.,"Xiachong Feng, Xiaocheng Feng, Bing Qin 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/764
Legal Judgment Prediction: A Survey of the State of the Art.,"Yi Feng 0005, Chuanyi Li, Vincent Ng 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/765
Multi-Level Firing with Spiking DS-ResNet: Enabling Better and Deeper Directly-Trained Spiking Neural Networks.,"Lang Feng 0002, Qianhui Liu, Huajin Tang, De Ma, Gang Pan 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/343
Accelerated Multiplicative Weights Update Avoids Saddle Points Almost Always.,"Yi Feng, Ioannis Panageas, Xiao Wang 0036",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/252
Comparison Knowledge Translation for Generalizable Image Classification.,"Zunlei Feng, Tian Qiu, Sai Wu, Xiaotuan Jin, Zengliang He, Mingli Song, Huiqiong Wang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/411
Learning Unforgotten Domain-Invariant Representations for Online Unsupervised Domain Adaptation.,"Cheng Feng, Chaoliang Zhong, Jie Wang, Ying Zhang, Jun Sun 0004, Yasuto Yokota",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/410
Learning and Exploiting Progress States in Greedy Best-First Search.,"Patrick Ferber, Liat Cohen, Jendrik Seipp, Thomas Keller 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/657
Captioning Bosch: A Twitter Bot.,Cornelia Ferner,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/694
Non-Cheating Teaching Revisited: A New Probabilistic Machine Teaching Model.,"Cèsar Ferri, José Hernández-Orallo, Jan Arne Telle",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/412
Towards Automated Process Planning and Mining.,"Peter Fettke, Alexander Rombach",PMAI@IJCAI,2022,https://ceur-ws.org/Vol-3310/paper15.pdf
Plausibility Reasoning via Projected Answer Set Counting - A Hybrid Approach.,"Johannes Klaus Fichte, Markus Hecher, Mohamed A. Nadeem",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/363
Exploring Diversity in Neural Architectures for Safety.,"Michal Filipiuk, Vasu Singh",AISafety@IJCAI,2022,https://ceur-ws.org/Vol-3215/16.pdf
Differential Privacy and Fairness in Decisions and Learning Tasks: A Survey.,"Ferdinando Fioretto, Cuong Tran 0007, Pascal Van Hentenryck, Keyu Zhu",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/766
Integrating Machine Learning and Optimization to Boost Decision Making.,Ferdinando Fioretto,IJCAI,2022,https://doi.org/10.24963/ijcai.2022/815
Abstraction in Data-Sparse Task Transfer (Extended Abstract).,"Tesca Fitzgerald, Ashok K. Goel 0001, Andrea Thomaz",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/800
Insight into Voting Problem Complexity Using Randomized Classes.,"Zack Fitzsimmons, Edith Hemaspaandra",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/42
Approximate Strategyproof Mechanisms for the Additively Separable Group Activity Selection Problem.,"Michele Flammini, Giovanna Varricchio",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/43
Creating Dynamic Checklists via Bayesian Case-Based Reasoning: Towards Decent Working Conditions for All.,"Eirik Lund Flogard, Ole Jakob Mengshoel, Kerstin Bach",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/709
Continual Semantic Segmentation Leveraging Image-level Labels and Rehearsal.,"Mathieu Pagé Fortin, Brahim Chaib-draa",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/177
A General Theory for Client Sampling in Federated Learning.,"Yann Fraboni, Richard Vidal, Laetitia Kameni, Marco Lorenzi",FL@IJCAI,2022,https://doi.org/10.1007/978-3-031-28996-5_4
A Machine Learning Pipeline for Extracting Decision-Support Features from Traffic Scenes.,"Vitor A. Fraga, Lincoln Schreiber, Rafael Kunst, Jorge L. V. Barbosa, Gabriel de Oliveira Ramos",ATT@IJCAI,2022,https://ceur-ws.org/Vol-3173/13.pdf
Making sense of temporal data: the DECLARE encoding.,"Chiara Di Francescomarino, Ivan Donadello, Chiara Ghidini, Fabrizio Maria Maggi, Williams Rizzi",PMAI@IJCAI,2022,https://ceur-ws.org/Vol-3310/paper9.pdf
Completeness and Diversity in Depth-First Proof-Number Search with Applications to Retrosynthesis.,"Christopher Franz, Georg Mogk, Thomas Mrziglod, Kevin Schewior",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/658
Experimental Comparison and Survey of Twelve Time Series Anomaly Detection Algorithms (Extended Abstract).,"Cynthia Freeman, Jonathan Merriman, Ian Beaver, Abdullah Mueen",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/801
Disentangling the Computational Complexity of Network Untangling.,"Vincent Froese, Pascal Kunz 0001, Philipp Zschoche",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/283
SparseTT: Visual Tracking with Sparse Transformers.,"Zhihong Fu, Zehua Fu, Qingjie Liu, Wenrui Cai, Yunhong Wang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/127
FERM: A FEature-space Representation Measure for Improved Model Evaluation.,"Yeu-Shin Fu, Wenbo Ge, Jo Plested",EBeM@IJCAI,2022,https://ceur-ws.org/Vol-3169/paper10.pdf
Frontiers and Exact Learning of ELI Queries under DL-Lite Ontologies.,"Maurice Funk, Jean Christoph Jung, Carsten Lutz",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/364
Simulating Sets in Answer Set Programming.,"Sarah Alice Gaggl, Philipp Hanisch, Markus Krötzsch",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/365
DeepExtrema: A Deep Learning Approach for Forecasting Block Maxima in Time Series Data.,"Asadullah Hill Galib, Andrew McDonald 0003, Tyler Wilson, Lifeng Luo, Pang-Ning Tan",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/413
Organizing Contexts as a Lattice of Decision Trees for Machine Reading Comprehension.,"Boris Galitsky, Dmitry I. Ilvovsky, Elizaveta Goncharova",FCA4AI@IJCAI,2022,https://ceur-ws.org/Vol-3233/paper8.pdf
Interactive concept-map based summaries for SEND children.,"Martina Galletti, Michael Anslow, Francesca Bianchi, Manuela Calanca, Donatella Tomaiuoli, Remi van Trijp, Diletta Vedovelli, Eleonora Pasqua",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/727
Multi-view Unsupervised Graph Representation Learning.,"Jiangzhang Gan, Rongyao Hu, Mengmeng Zhan, Yujie Mo, Yingying Wan, Xiaofeng Zhu 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/414
Modeling Precursors for Temporal Knowledge Graph Reasoning via Auto-encoder Structure.,"Yifu Gao, Linhui Feng, Zhigang Kan, Yi Han, Linbo Qiao, Dongsheng Li 0001",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/284
A Reinforcement Learning-Informed Pattern Mining Framework for Multivariate Time Series Classification.,"Ge Gao, Qitong Gao, Xi Yang 0019, Miroslav Pajic, Min Chi",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/415
Learning First-Order Rules with Differentiable Logic Program Semantics.,"Kun Gao, Katsumi Inoue, Yongzhi Cao, Hanpin Wang",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/417
Bootstrapping Informative Graph Augmentation via A Meta Learning Approach.,"Hang Gao 0004, Jiangmeng Li, Wenwen Qiang, Lingyu Si, Fuchun Sun 0001, Changwen Zheng",IJCAI,2022,https://doi.org/10.24963/ijcai.2022/416
